Date, Open, High, Low,Close, Volume
01/08/16,16.5,16.5,16.2,16.4,6271800
01/07/16,16.6,16.7,16.5,16.5,1546100
01/06/16,16.4,16.75,16.4,16.6,5170500
01/05/16,16.2,16.55,16.2,16.35,9798000
01/04/16,16.3,16.7,16.05,16.35,1642000
12/31/15,16.3,16.5,16.3,16.3,309200
12/30/15,16.05,16.5,16,16.25,623400
12/29/15,15.9,16.3,15.9,16.1,2955700
12/28/15,15.9,16,15.9,15.9,279400
12/24/15,16,16.2,15.75,15.9,856200
12/23/15,16,16.5,15.85,16.1,979100
12/22/15,16.7,16.8,15.8,16.7,9043900
12/21/15,16.8,16.9,16.5,16.7,6626500
12/18/15,16.6,16.8,16.3,16.7,6652900
12/17/15,16,16.7,15.9,16.6,10873200
12/16/15,16.5,16.9,16.2,16.7,8302900
12/15/15,16.35,16.5,16.3,16.4,8494800
12/14/15,16.1,16.65,16,16.4,11066900
12/11/15,16.1,16.4,16,16.25,9025100
12/10/15,16,16.25,15.95,16.15,5404700
12/09/15,16.05,16.25,15.75,16.1,4128000
12/08/15,15.7,16,15.7,15.95,9247600
12/07/15,15.95,15.95,15.6,15.7,21242900
12/04/15,15.7,15.85,15.5,15.55,8471900
12/03/15,15.75,16,15.6,15.7,1635500
12/02/15,15.6,16.2,15.55,15.85,5408400
12/01/15,15.6,15.75,15.5,15.65,4234300
11/30/15,15.6,15.9,15.3,15.55,15518900
11/27/15,16,16.1,14.5,15.35,4641300
11/25/15,16.5,16.5,15.5,16.05,2980000
11/24/15,16.3,16.5,16,16.25,15361700
11/23/15,16.8,16.95,16.35,16.75,8603900
11/20/15,16.55,16.95,16.5,16.65,4063100
11/19/15,16.3,16.6,16.2,16.5,13861900
11/18/15,16.15,16.5,16.1,16.25,5623300
11/17/15,16.05,16.3,16.05,16.15,3061400
11/16/15,16.1,16.15,16.05,16.05,10725900
11/13/15,16.05,16.5,15.85,16,5330700
11/12/15,15.5,16.2,15.5,16.05,7800700
11/11/15,15.6,16,15.45,15.85,4485600
11/10/15,15.05,15.75,15.05,15.45,6499100
11/09/15,15.05,15.25,14.95,15.05,2938400
11/06/15,15,15.15,15,15.05,2385000
11/05/15,14.35,15.1,14.35,14.95,16314000
11/04/15,14.05,14.5,14.05,14.3,3824100
11/03/15,14.35,14.5,14,14.45,30951301
11/02/15,14.4,14.5,14.25,14.35,644100
10/30/15,14.2,14.5,14.2,14.35,8014600
10/29/15,14.5,14.6,14.25,14.4,5929900
10/28/15,14.5,14.8,14.5,14.55,9802700
10/27/15,14.55,14.65,14.5,14.5,5258400
10/26/15,14.95,14.95,14.5,14.5,4248500
10/23/15,15,15.05,14.9,14.95,3185200
10/22/15,15.05,15.1,14.75,14.95,2046700
10/21/15,15,15.1,14.6,15,8538300
10/19/15,14.5,15.05,14.5,14.75,2027800
10/16/15,14.2,14.75,14.2,14.55,7002100
10/15/15,15,15,14.2,14.4,6010600
10/14/15,14.85,15,14.2,14.7,5937400
10/13/15,14.8,15.15,14.7,15,3950500
10/12/15,14.7,15.05,14.6,14.95,6515400
10/09/15,14.7,15,14.7,14.8,4555600
10/08/15,14.65,14.8,14.55,14.7,3109100
10/07/15,14.65,14.75,14.6,14.65,16019000
10/06/15,14.65,14.75,14.55,14.65,719900
10/05/15,14.45,14.75,14.3,14.65,4231800
10/02/15,14.9,14.95,14.2,14.45,13960300
10/01/15,15.1,15.15,14.65,14.95,6458300
09/30/15,15,15.25,15,15.2,16375500
09/29/15,15.25,15.25,14.8,15.15,13614400
09/28/15,15.2,15.25,15.1,15.2,15053600
09/25/15,15.1,15.3,15.05,15.15,7073800
09/24/15,15.1,15.2,15,15.15,3426800
09/23/15,15,15.2,15,15.1,9027900
09/22/15,14.9,15.2,14.6,15,9092600
09/21/15,14.65,15.2,14.5,14.9,4900600
09/18/15,14.7,14.95,14.55,14.75,6633300
09/17/15,15,15.1,14.7,15,6122700
09/16/15,15.2,15.2,14.8,14.95,6043600
09/15/15,14.65,15.4,14.65,15.15,11232100
09/14/15,14.6,14.9,14.55,14.7,3155900
09/11/15,14.4,14.65,14.4,14.55,3528200
09/10/15,14.6,14.6,14.05,14.4,2294100
09/09/15,14.6,14.7,14,14.4,52575801
09/08/15,14.6,14.75,14.5,14.6,1124000
09/07/15,14.8,14.85,14.5,14.6,13382300
09/04/15,13.85,15.1,13.7,14.85,10765300
09/03/15,15,15.6,14.85,15.2,4530700
09/02/15,14.6,15.1,14.3,14.6,4431800
09/01/15,14.6,14.8,14.5,14.6,2914300
08/31/15,14.1,15,14,14.4,2225800
08/28/15,13.9,14.5,13.9,14.15,29194600
08/27/15,13,14.5,12.6,13.5,12516000
08/26/15,13.9,13.95,12.8,13.45,5553600
08/25/15,14.35,14.35,13.9,13.95,7869700
08/24/15,14.95,15,13.95,14.35,6960900
08/21/15,15.05,15.1,14.9,15,7970600
08/20/15,15.15,15.4,15.05,15.1,2302900
08/19/15,15,15.2,14.9,15,6872600
08/18/15,14.85,15,14.7,14.85,2792700
08/17/15,15.1,15.1,14.65,14.9,2038400
08/14/15,15.5,15.5,15,15,9343000
08/13/15,15.6,15.6,15.3,15.45,8370500
08/12/15,15.5,15.75,15.5,15.6,5489500
08/11/15,15.45,15.85,15.4,15.5,13170700
08/10/15,14.7,15.5,14.7,15.35,10161900
08/07/15,13.95,14.95,13.95,14.55,1639900
08/06/15,13.85,14.25,13.7,13.9,30581100
08/05/15,14.05,14.15,13.6,13.95,27585400
08/04/15,14.15,14.2,14,14,85739102
08/03/15,14.4,14.5,14.1,14.15,13957900
07/31/15,15,15,14.05,14.4,15653100
07/30/15,15.25,15.25,14.9,14.95,796900
07/29/15,15.3,15.4,15.1,15.2,16519801
07/28/15,15.4,15.5,15.3,15.45,6486200
07/27/15,15.3,15.5,15.15,15.45,6622600
07/24/15,15.5,15.5,15.15,15.3,17574301
07/23/15,15.5,16,15.25,15.45,8501500
07/22/15,15.75,15.75,15.3,15.55,4171100
07/21/15,15.25,16,15.25,15.5,29230801
07/20/15,15.2,15.45,15.1,15.3,17724699
07/17/15,15.25,15.3,15.15,15.15,9699600
07/16/15,15.75,15.75,15.2,15.25,10438300
07/15/15,15.7,16.5,15.1,15.7,22824199
07/14/15,15.9,16,15.1,15.75,16837500
07/13/15,16,16.1,15.85,15.85,9203300
07/10/15,15.95,16.1,15.9,16,10378800
07/09/15,16,16.2,15.8,16,48134699
07/08/15,16.45,16.6,15.9,16.15,49670000
07/07/15,16.35,16.9,16.2,16.35,2090700
07/06/15,16.35,16.5,16.2,16.35,2588700
07/03/15,16.5,16.5,16.3,16.35,295100
07/02/15,16.5,16.55,16.3,16.45,2690700
07/01/15,16.6,16.6,16.45,16.5,6564600
06/30/15,16.35,16.6,16.3,16.45,8437700
06/29/15,16.1,16.4,16.1,16.3,6019200
06/26/15,16.1,16.2,16.05,16.1,3697900
06/25/15,16.05,16.2,16,16.1,21433000
06/24/15,16.05,16.2,16.05,16.05,4048200
06/23/15,16,16.1,15.9,16,11199000
06/22/15,16.1,16.7,15.9,16.35,10919200
06/19/15,16.1,16.1,16.05,16.05,11686700
06/18/15,16.05,16.1,16,16.05,24400400
06/17/15,16.2,16.2,16,16.05,1957000
06/16/15,16.1,16.25,16,16.1,11030900
06/15/15,16.05,16.15,16.05,16.1,6983200
06/12/15,16.05,16.25,16.05,16.05,3420100
06/11/15,16,16.05,16,16.05,14351700
06/10/15,16.05,16.1,16,16.05,7374200
06/09/15,16.3,16.3,16,16.05,21378500
06/08/15,16.35,16.35,15.9,16.1,11190800
06/05/15,16.3,16.65,16.1,16.35,5050200
06/04/15,16.45,16.7,16,16.45,11518000
06/03/15,16.5,16.7,16.05,16.4,17786801
06/02/15,15.85,16.9,15.85,16.5,2441700
05/29/15,15.6,16.8,15.6,15.85,34340000
05/28/15,15.2,15.7,15.2,15.55,12815300
05/27/15,15.5,15.6,15,15.2,64507500
05/25/15,16.3,16.3,15.95,16,11043300
05/22/15,16.3,16.3,16.1,16.2,11532600
05/21/15,16.45,16.55,16.25,16.3,8668100
05/20/15,16.6,16.7,16.35,16.45,10062000
05/19/15,16.5,16.75,16.5,16.6,10562300
05/18/15,16.4,16.7,16.35,16.5,7844400
05/15/15,16.2,16.5,16.2,16.35,9936700
05/14/15,16.3,16.45,16.2,16.35,4220100
05/13/15,16.5,16.5,15.85,16.1,22160900
05/12/15,16.9,16.9,16.25,16.65,17864000
05/11/15,17.05,17.15,16.75,16.9,10926100
05/08/15,17.55,17.55,16.95,17.05,29259400
05/07/15,17.55,17.7,16.95,17.15,19809900
05/06/15,17.5,17.9,17.5,17.55,11930200
05/05/15,17.45,17.65,17.4,17.5,4538200
05/04/15,17.4,17.5,17.35,17.45,6839700
04/30/15,17.3,17.5,17.3,17.4,4947400
04/29/15,17.4,17.5,17.2,17.3,25196600
04/28/15,17.05,17.4,17,17.2,1663000
04/27/15,17.3,17.3,17.05,17.1,2988200
04/24/15,17.25,17.4,17.15,17.3,14060100
04/23/15,17.05,17.4,17.05,17.2,8081200
04/22/15,17.2,17.2,17,17.05,4110800
04/21/15,17.3,17.4,17.05,17.2,5584800
04/20/15,17.3,17.4,17,17.25,5345100
04/17/15,17,17.5,16.65,17.2,13011700
04/16/15,16.4,17,16.35,16.75,2938700
04/15/15,16.1,16.5,16.05,16.3,2169800
04/14/15,16.05,16.35,16,16.1,5472900
04/13/15,16.1,16.35,15.9,16,1185800
04/10/15,16.35,16.35,15.75,15.9,30226100
04/09/15,16.4,16.5,16.15,16.35,16651199
04/08/15,15.9,16.2,15.85,15.95,20213301
04/07/15,16.6,16.6,15.75,15.9,25345600
04/02/15,17,17.05,15.85,16.6,10225100
04/01/15,17,17.4,16.8,17,23447000
03/31/15,17.05,17.4,16.8,17.05,6060000
03/30/15,16.7,16.95,16.5,16.7,5054200
03/27/15,16.55,17.5,16.5,16.6,2836000
03/26/15,16.1,17,16.1,16.45,20194199
03/25/15,16,16.25,16,16.1,3172500
03/24/15,15.95,16.1,15.95,16,6653100
03/23/15,15.85,16,15.85,15.9,4795200
03/20/15,15.85,15.95,15.8,15.85,5863900
03/19/15,15.75,15.95,15.75,15.9,4483000
03/18/15,15.65,15.9,15.65,15.75,6763200
03/17/15,15.7,15.75,15,15.6,6764400
03/16/15,15.75,15.8,15.6,15.65,11983900
03/13/15,15.9,16,15.5,15.8,6917800
03/12/15,15.95,16,15.8,15.95,9547400
03/11/15,15.75,16,15.75,15.85,3247600
03/10/15,15.55,15.85,15.55,15.75,8944700
03/09/15,15.7,15.8,15.4,15.55,6603400
03/06/15,15.7,15.95,15.6,15.8,5832300
03/05/15,15.65,15.8,15.55,15.7,3837700
03/04/15,15.4,16,15.35,15.45,22042699
03/03/15,15.45,15.65,15.3,15.4,30442500
03/02/15,15.85,16,15.25,15.65,5207700
02/27/15,15.75,15.9,15.75,15.8,9108900
02/26/15,16,16,15.6,15.75,5679200
02/25/15,15.8,16,15.7,15.9,33856500
02/24/15,15.55,15.95,15.55,15.7,6853100
02/23/15,15.35,15.7,15.35,15.45,4374500
02/20/15,15.15,15.5,15.15,15.35,5611700
02/19/15,15,15.3,15,15.15,3817200
02/18/15,14.85,15.1,14.85,14.95,6539400
02/17/15,14.85,14.9,14.8,14.85,3230000
02/16/15,14.8,14.95,14.8,14.85,1322200
02/13/15,14.85,14.95,14.85,14.85,25002900
02/12/15,14.85,14.9,14.5,14.75,10562500
02/11/15,14.8,14.95,14.6,14.85,12590400
02/10/15,14.8,14.95,14.5,14.8,11687700
02/09/15,14.5,15,14.5,14.8,13757300
02/06/15,14.6,14.7,14.45,14.55,5472400
02/05/15,14.6,14.75,14.45,14.55,8383600
02/04/15,14.3,14.75,14.3,14.45,2274900
02/03/15,14.25,14.5,14.2,14.3,1891000
02/02/15,14.1,14.3,14.1,14.25,14705700
01/30/15,14.1,14.25,14.1,14.15,9095300
01/29/15,14.15,14.2,14.1,14.1,7361000
01/28/15,14.15,14.3,14.1,14.15,8606700
01/27/15,14,14.2,14,14.1,5267800
01/26/15,14.2,14.2,14,14,7050400
01/23/15,14.3,14.3,14.1,14.15,14165800
01/22/15,14.2,14.5,14.1,14.2,3670400
01/21/15,14.85,14.85,14.1,14.2,7503300
01/20/15,14.5,14.5,13.9,13.95,14468900
01/19/15,14.85,14.85,14.35,14.55,1590100
01/16/15,14.6,14.9,14.5,14.85,5718500
01/15/15,14.8,14.85,14.5,14.6,9217600
01/14/15,14.2,15,14.2,14.85,10804900
01/13/15,14.05,15,14,14.7,1348900
01/12/15,13.75,14.05,13.75,13.85,2374800
01/09/15,13.7,13.85,13,13.75,2157000
01/08/15,13.85,13.9,13.6,13.75,3746400
01/07/15,14,14,13.8,13.9,5022200
01/06/15,14,14.1,13.8,13.9,11810700
01/05/15,14.15,14.3,14,14.05,2558100
01/02/15,14.1,14.5,14.05,14.15,8652000
12/31/14,14.15,14.15,14,14.05,7612400
12/30/14,14.1,14.25,14,14.1,15521200
12/29/14,14,14.2,14,14.05,19248301
12/24/14,13.8,14.1,13.8,14,4558300
12/23/14,13.45,14.05,13.45,13.9,6463300
12/22/14,13.4,13.6,13.35,13.45,10428700
12/19/14,13.4,13.7,13.3,13.5,24436699
12/18/14,13.85,13.85,13.25,13.35,6316200
12/17/14,13.9,13.95,13.3,13.4,32755500
12/16/14,13.95,14.05,13.8,13.9,45892000
12/15/14,14.05,14.5,13.75,13.95,13566800
12/11/14,14.5,14.65,14,14.05,18895301
12/10/14,15,15,14.3,14.65,9358200
12/09/14,15.1,15.15,14.9,15,22233301
12/08/14,14.75,15.15,14.7,15,36775699
12/05/14,14.6,14.95,14.6,14.8,5340400
12/04/14,14.35,14.7,14.1,14.55,4824700
12/03/14,13.95,14.65,13.95,14.2,20752500
12/02/14,13.8,14,13.8,13.95,8614400
12/01/14,13.85,14,13.8,13.9,6083900
11/28/14,13.95,13.95,13.7,13.8,12068000
11/27/14,13.75,14,13.6,13.9,7151200
11/26/14,13.6,13.95,13.3,13.8,12091900
11/25/14,13.45,13.65,13.2,13.55,17656801
11/24/14,13.5,13.65,13,13.45,1394900
11/21/14,13.6,13.65,13.5,13.6,12535200
11/20/14,13.55,13.7,13.55,13.65,110578203
11/19/14,13.8,13.85,13.55,13.7,14859200
11/18/14,13.75,13.85,13.6,13.75,4207300
11/17/14,13.6,13.85,13.5,13.75,1223400
11/14/14,13.5,13.85,13.3,13.7,6004600
11/13/14,13.5,13.75,13,13.55,6785300
11/12/14,13,13.55,12.8,13.35,24898900
11/11/14,12.8,13.05,12.75,13,3307800
11/10/14,12.9,13.05,12.45,12.95,9210800
11/07/14,12.7,13.1,12.7,12.95,17538199
11/06/14,12.2,13,12.2,12.8,25778000
11/05/14,12.25,13,12.2,12.7,14616500
11/04/14,12.2,12.25,12.15,12.2,4154700
11/03/14,12.15,12.3,12.15,12.2,7189300
10/31/14,12.1,12.3,12.1,12.15,6238900
10/30/14,12.2,12.25,12.1,12.15,6568600
10/29/14,12.1,12.3,12.1,12.15,8941800
10/28/14,12.05,12.2,12.05,12.1,11884400
10/27/14,12.3,12.5,12.15,12.2,4554200
10/24/14,12.45,12.5,12.05,12.25,2787500
10/23/14,12.5,12.6,12.5,12.55,10692200
10/22/14,12.4,12.55,12.3,12.45,5354400
10/21/14,12,12.5,11.85,12.15,13734200
10/17/14,12.5,12.5,12,12.15,3332500
10/16/14,12.55,12.6,12.5,12.5,5602600
10/15/14,12.8,12.8,12.5,12.55,1780400
10/14/14,12.75,12.75,12.65,12.65,6835100
10/13/14,12.75,12.8,12.7,12.75,12040700
10/10/14,12.8,12.85,12.75,12.8,6563100
10/09/14,12.9,12.95,12.75,12.85,6911900
10/08/14,12.8,13,12.7,12.85,2547100
10/07/14,12.7,12.9,12.6,12.75,3247300
10/06/14,12.9,12.9,12.6,12.65,834100
10/03/14,12.75,12.85,12,12.7,4373600
10/02/14,12.95,12.95,12.75,12.75,5934300
10/01/14,12.95,13,12.8,12.95,4429800
09/30/14,12.8,13,12.75,12.9,11736000
09/29/14,12.7,13.05,12.65,12.85,7491200
09/26/14,12.65,12.75,12.6,12.7,12569300
09/25/14,12.55,12.65,12.55,12.6,5587300
09/24/14,12.6,12.65,12.5,12.55,9583800
09/23/14,12.6,12.65,12.5,12.55,9405900
09/22/14,12.55,12.65,12.5,12.6,28534100
09/19/14,12.6,12.7,12.5,12.6,30923400
09/18/14,12.5,12.7,12.5,12.6,6207700
09/17/14,12.8,12.8,12.15,12.5,30421600
09/16/14,12.95,12.95,12.8,12.85,15424700
09/15/14,12.9,13,12.85,12.9,16072100
09/12/14,12.5,13,12.5,12.9,12283000
09/11/14,13.05,13.15,12.85,12.95,10950400
09/10/14,13.25,13.25,13,13.15,13203700
09/09/14,13.3,13.3,13.2,13.25,10155500
09/08/14,13.25,13.35,13.2,13.25,3959600
09/05/14,13.15,13.35,13.1,13.2,1138700
09/04/14,13.4,13.4,13.1,13.2,6146000
09/03/14,13.2,13.5,13.2,13.4,12300800
09/02/14,13,13.4,13,13.2,8675100
09/01/14,13,13.3,12.95,13.15,2737900
08/29/14,12.75,13.05,12.75,12.95,13574100
08/28/14,12.75,12.85,12.7,12.75,1977000
08/27/14,12.75,12.85,12.7,12.75,30994100
08/26/14,12.75,12.8,12.75,12.75,1721300
08/25/14,12.75,12.8,12.7,12.75,2583600
08/22/14,12.75,12.8,12.7,12.75,30159100
08/21/14,12.75,12.85,12.75,12.75,20898301
08/20/14,12.75,12.9,12.75,12.8,7314300
08/19/14,12.7,12.8,12.65,12.75,9185600
08/18/14,12.7,12.85,12.7,12.75,26877600
08/15/14,12.8,12.8,12.65,12.7,1016100
08/14/14,12.75,12.9,12.65,12.8,7306400
08/13/14,12.8,12.85,12.65,12.75,2964900
08/12/14,12.6,12.95,12.6,12.8,4408800
08/11/14,12.6,12.85,12.6,12.75,3686000
08/08/14,12.7,12.9,12.55,12.8,5823200
08/07/14,12.9,12.95,12.5,12.9,16411500
08/06/14,12.6,13,12.6,12.95,11486500
08/05/14,12.5,13,12.5,12.6,22651801
08/04/14,12.6,12.7,12.45,12.5,4694800
08/01/14,12.25,12.6,12.25,12.45,6180000
07/31/14,12.05,12.4,12.05,12.2,5114900
07/30/14,12,12.1,11.95,12.05,10487800
07/28/14,12.3,12.3,11.9,12,4541300
07/25/14,12,12.35,12,12.2,24481199
07/24/14,12,12.1,12,12,4183900
07/23/14,12,12.1,12,12.05,9104000
07/22/14,11.9,12.05,11.75,11.95,19815699
07/21/14,12.1,12.15,11.85,12,26140900
07/18/14,12.05,12.25,12.05,12.1,15452000
07/17/14,12.2,12.2,12,12.05,24871900
07/16/14,12.3,12.35,12.1,12.15,12245800
07/15/14,12.4,12.45,12.3,12.3,8040700
07/14/14,12.45,12.5,12.3,12.35,11875900
07/11/14,12.6,12.6,12.2,12.4,2342400
07/10/14,12.75,12.75,12.5,12.55,10893200
07/09/14,12.75,12.85,12.65,12.7,6323700
07/08/14,12.75,12.95,12.7,12.75,67818492
07/07/14,12.75,12.9,12.7,12.75,24368301
07/04/14,12.7,12.8,12.65,12.7,1794200
07/03/14,12.65,12.8,12.55,12.75,1593600
07/02/14,12.7,13.05,12.55,12.95,17905600
07/01/14,12.5,13,12.5,12.65,17983199
06/30/14,12.5,12.6,12.45,12.45,6483900
06/27/14,12.35,12.55,12.35,12.45,22856801
06/26/14,12.2,12.5,12.2,12.4,24167500
06/25/14,12.6,12.7,12,12.55,17582801
06/24/14,12.8,12.8,12.5,12.65,19784600
06/23/14,12.8,12.85,12.75,12.8,8832500
06/20/14,12.8,12.9,12.75,12.8,16252000
06/19/14,12.8,12.85,12.55,12.8,8809600
06/18/14,12.85,12.9,12.7,12.8,44456301
06/17/14,12.8,12.9,12.8,12.85,14527700
06/16/14,12.9,12.95,12.8,12.85,1405300
06/13/14,12.95,13,12.85,12.9,4039300
06/12/14,12.9,13,12.85,12.95,15644600
06/11/14,12.8,13.05,12.8,12.9,10997000
06/10/14,12.8,12.9,12.8,12.85,19395500
06/09/14,12.8,12.95,12.8,12.85,16148100
06/06/14,12.8,12.95,12.8,12.8,1601800
06/05/14,12.95,12.95,12.8,12.8,31256100
06/04/14,12.8,12.9,12.8,12.8,19833199
06/03/14,12.95,12.95,12.7,12.8,44054801
05/30/14,13,13.1,12.9,12.95,16305600
05/29/14,12.95,13.05,12.9,13,29625500
05/28/14,12.95,13,12.9,12.95,23771199
05/27/14,13,13.05,12.95,13,17520801
05/26/14,12.95,13.05,12.95,13,2205600
05/23/14,12.85,13.05,12.75,12.95,2740100
05/22/14,13.05,13.1,12.85,13,6087000
05/21/14,13,13.2,13,13.05,55250102
05/20/14,13,13.1,12.95,13.05,12051700
05/19/14,13,13.1,12.9,13,3512300
05/16/14,12.7,13.2,12.65,12.85,57811000
05/15/14,12.65,12.7,12.5,12.6,21422100
05/14/14,12.9,12.9,12.1,12.6,12960100
05/13/14,13,13.1,12.75,12.85,11946100
05/12/14,12.8,13,12.8,12.9,4138900
05/09/14,12.9,13.05,12.75,12.85,36351500
05/08/14,12.85,13,12.75,12.8,27769900
05/07/14,12.8,13,12.75,12.9,17359801
05/06/14,13,13,12.7,12.8,28683400
05/05/14,13.05,13.1,12.85,13,13778900
05/02/14,13.1,13.2,13.05,13.1,6018500
04/30/14,13.1,13.2,13.1,13.1,69200000
04/29/14,13.05,13.2,13,13.05,3296700
04/28/14,13.05,13.1,13,13.05,4088800
04/25/14,13.15,13.2,13,13.05,28500301
04/24/14,13,13.3,13,13.2,8281500
04/23/14,13.1,13.1,12.9,13,14446200
04/22/14,13.2,13.3,13.1,13.2,11643500
04/17/14,13.1,13.3,13.1,13.2,3060400
04/16/14,13.15,13.4,13.1,13.2,11279300
04/15/14,12.9,13.3,12.8,13.1,12531300
04/14/14,12.75,13,12.7,12.85,22422500
04/11/14,13,13,12.6,12.75,123202203
04/10/14,12.4,13,12.4,12.75,7223000
04/09/14,12.3,12.5,12.3,12.45,4050300
04/08/14,12.4,12.45,12.3,12.35,13670300
04/07/14,12.45,12.6,12.35,12.45,18909000
04/04/14,12.4,12.5,12.35,12.4,2400000
04/03/14,12.5,12.6,12.4,12.5,15731200
04/02/14,12.4,12.5,12.35,12.4,3466800
04/01/14,12.35,12.5,12.35,12.35,2477700
03/31/14,12.35,12.4,12.3,12.35,12780900
03/28/14,12.3,12.35,12.25,12.3,15324500
03/27/14,12.3,12.4,12.1,12.35,3502000
03/26/14,12.5,12.6,12.3,12.45,15823300
03/25/14,12.3,12.6,12.15,12.35,3438300
03/24/14,12.6,12.7,12.1,12.35,8573900
03/21/14,12.45,12.65,12.4,12.6,28834000
03/20/14,12.35,12.6,12.3,12.5,27550400
03/19/14,12.2,12.5,12.2,12.3,3057400
03/18/14,12.15,12.3,12.1,12.2,11639300
03/17/14,12.05,12.3,12,12.1,6354500
03/14/14,12.25,12.35,12,12.05,2588100
03/13/14,12,12.6,12,12.35,12734700
03/12/14,11.8,12.1,11.75,11.9,3238500
03/11/14,11.75,11.9,11.75,11.8,5713100
03/10/14,11.75,11.9,11.75,11.8,7072200
03/07/14,11.7,11.85,11.7,11.75,11849400
03/06/14,11.7,11.9,11.7,11.8,27446000
03/05/14,11.7,11.8,11.65,11.7,16394100
03/04/14,11.7,11.8,11.7,11.7,5002800
03/03/14,11.75,11.75,11.65,11.7,2948800
02/28/14,11.75,11.8,11.65,11.7,19983301
02/27/14,11.7,11.8,11.55,11.65,5137800
02/26/14,11.65,11.75,11.55,11.65,6333900
02/25/14,11.4,11.75,11.4,11.55,10625600
02/24/14,11.35,11.5,11.35,11.45,9234400
02/21/14,11.4,11.5,11.35,11.4,11717000
02/20/14,11.4,11.5,11.3,11.4,15919500
02/19/14,11.6,11.6,11.35,11.4,10003200
02/18/14,11.65,11.65,11.45,11.55,6678900
02/17/14,11.8,11.85,11.5,11.65,9360200
02/14/14,11.8,12,11.7,11.8,2456600
02/13/14,11.8,11.8,11.65,11.7,15770600
02/12/14,11.75,11.95,11.75,11.8,5417600
02/11/14,11.85,11.85,11.7,11.8,14579100
02/10/14,11.85,11.85,11.55,11.75,12189800
02/07/14,11.95,12,11.75,11.85,8470400
02/06/14,11.5,12.05,11.5,11.95,28879199
02/05/14,11.3,11.85,11.3,11.45,2274400
02/04/14,11.35,11.5,11.3,11.35,6645500
02/03/14,11,11.4,11,11.2,15522400
01/31/14,11.45,11.45,10.6,11,12358600
01/30/14,11.8,11.8,11.4,11.5,16648600
01/29/14,12.05,12.05,11.75,11.85,14127300
01/28/14,12.3,12.4,12,12.05,10102900
01/27/14,12.45,12.6,12.25,12.35,43172301
01/24/14,12.2,12.8,12.2,12.45,16036000
01/23/14,12,12.2,11.95,12.05,9787700
01/22/14,11.75,12.1,11.75,12,10583500
01/21/14,11.7,12,11.65,11.75,11310200
01/20/14,11.5,11.8,11.4,11.7,7604500
01/17/14,11.55,11.6,11.5,11.5,1929300
01/16/14,11.7,11.75,11.4,11.5,9563700
01/15/14,11.7,11.75,11.35,11.7,8768600
01/14/14,11.7,11.75,11.45,11.65,5696200
01/13/14,11.6,11.75,11.35,11.65,19464801
01/10/14,11.8,11.95,11.45,11.75,33430102
01/09/14,11.6,11.95,11.55,11.7,24759301
01/08/14,11.1,11.65,11.1,11.35,6687700
01/07/14,11,11.15,11,11.1,5567900
01/06/14,10.9,11.15,10.8,11.05,9518700
01/03/14,10.8,10.95,10.75,10.8,2712300
01/02/14,10.9,10.9,10.6,10.75,3505300
12/31/13,10.95,10.95,10.8,10.85,2461000
12/30/13,10.75,11,10.6,10.85,11065200
12/27/13,10.55,10.9,10.55,10.75,7547100
12/24/13,10.4,11,10.4,10.85,2988400
12/23/13,10.15,10.5,10.1,10.25,2638900
12/20/13,10,10.15,10,10.05,8710700
12/19/13,10,10.1,9.95,10,16590301
12/18/13,9.9,10,9.85,9.95,15350300
12/17/13,9.9,10,9.7,9.85,22464500
12/16/13,9.9,10.1,9.6,10,15646100
12/11/13,10.2,10.2,9.9,10.05,26984801
12/10/13,10.25,10.35,10.1,10.2,23965301
12/09/13,10.3,10.4,10.25,10.35,12737300
12/06/13,10.4,10.5,10.2,10.35,16082000
12/05/13,10.7,10.7,10,10.35,24091699
12/04/13,10.75,10.85,10.55,10.75,12502700
12/03/13,10.95,11,10.75,10.8,9111800
12/02/13,10.7,11,10.55,10.85,2933000
11/29/13,10.9,10.95,10.6,10.8,2616000
11/28/13,11.05,11.1,10.9,11,9098700
11/27/13,11,11.2,10.95,11,9019600
11/26/13,11,11.1,10.95,11,53177602
11/25/13,10.8,11.05,10.8,10.95,13825900
11/22/13,10.6,10.9,10.6,10.75,33610801
11/21/13,10.2,10.75,10.2,10.6,22969199
11/20/13,10,10.3,9.95,10.05,6695300
11/19/13,9.85,10.1,9.85,9.95,8028500
11/18/13,9.85,10,9.85,9.9,6523800
11/15/13,9.9,9.95,9.8,9.85,8734200
11/14/13,9.8,9.95,9.8,9.85,16212800
11/13/13,9.8,10,9.75,9.8,5726800
11/12/13,9.85,9.9,9.75,9.8,9921600
11/11/13,9.65,9.9,9.5,9.8,7118600
11/08/13,9.85,9.95,9.6,9.75,13603000
11/07/13,9.45,9.95,9.45,9.85,23779100
11/06/13,9.7,10.2,9.45,9.7,42027500
11/05/13,9.7,9.8,9.3,9.65,16228500
11/04/13,9.8,9.9,9.5,9.7,15069100
11/01/13,9.55,9.7,9.5,9.55,3385100
10/31/13,9.25,9.7,9.25,9.45,15883600
10/30/13,9.25,9.4,9.05,9.25,18021100
10/28/13,9,9.1,8.95,9,2188200
10/25/13,9,9.05,8.9,9,10873700
10/24/13,9,9.1,8.8,9.05,36331699
10/23/13,8.5,9.1,8.2,9.05,45102199
10/22/13,8.95,9.15,8.85,8.95,3797400
10/18/13,9.1,9.15,9.05,9.1,21021100
